cause_raw,year,births,deaths,suppressed_flg,death_rate,unreliable_flg,rankable,cause_clean
"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",2008,4247726,61,0,0.01,0,1,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"
"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",2009,4130665,63,0,0.02,0,1,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"
"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",2010,3999386,48,0,0.01,0,1,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"
"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",2011,3953590,53,0,0.01,0,1,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"
"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",2012,3952841,54,0,0.01,0,1,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"
"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",2013,3932181,52,0,0.01,0,1,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"
"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",2014,3988076,51,0,0.01,0,1,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"
"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",2015,3978497,46,0,0.01,0,1,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"
"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",2016,3945875,52,0,0.01,0,1,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"
"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",2017,3855500,41,0,0.01,0,1,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"
"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",2018,3791712,42,0,0.01,0,1,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"
"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",2019,3747540,41,0,0.01,0,1,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"
"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",2020,3613647,40,0,0.01,0,1,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"
"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",2021,3664292,26,0,0.01,0,1,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"
"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",2022,3667758,31,0,0.01,0,1,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"
"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",2023,3596017,29,0,0.01,0,1,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"
#Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2007,4316233,116,0,0.03,0,1,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism
#Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2008,4247726,78,0,0.02,0,1,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism
#Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2009,4130665,92,0,0.02,0,1,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism
#Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2010,3999386,93,0,0.02,0,1,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism
#Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2011,3953590,94,0,0.02,0,1,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism
#Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2012,3952841,75,0,0.02,0,1,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism
#Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2013,3932181,86,0,0.02,0,1,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism
#Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2014,3988076,90,0,0.02,0,1,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism
#Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2015,3978497,95,0,0.02,0,1,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism
#Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2016,3945875,101,0,0.03,0,1,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism
#Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2017,3855500,84,0,0.02,0,1,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism
#Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2018,3791712,76,0,0.02,0,1,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism
#Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2019,3747540,84,0,0.02,0,1,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism
#Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2020,3613647,83,0,0.02,0,1,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism
#Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2021,3664292,76,0,0.02,0,1,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism
#Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2022,3667758,95,0,0.03,0,1,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism
#Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2023,3596017,85,0,0.02,0,1,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism
"#Short stature, not elsewhere classified (E34.3)",2007,4316233,,1,,0,1,"Short stature, not elsewhere classified (E34.3)"
"#Short stature, not elsewhere classified (E34.3)",2008,4247726,,1,,0,1,"Short stature, not elsewhere classified (E34.3)"
"#Short stature, not elsewhere classified (E34.3)",2009,4130665,,1,,0,1,"Short stature, not elsewhere classified (E34.3)"
"#Short stature, not elsewhere classified (E34.3)",2010,3999386,,1,,0,1,"Short stature, not elsewhere classified (E34.3)"
"#Short stature, not elsewhere classified (E34.3)",2011,3953590,,1,,0,1,"Short stature, not elsewhere classified (E34.3)"
"#Short stature, not elsewhere classified (E34.3)",2012,3952841,,1,,0,1,"Short stature, not elsewhere classified (E34.3)"
"#Short stature, not elsewhere classified (E34.3)",2013,3932181,,1,,0,1,"Short stature, not elsewhere classified (E34.3)"
"#Short stature, not elsewhere classified (E34.3)",2014,3988076,,1,,0,1,"Short stature, not elsewhere classified (E34.3)"
"#Short stature, not elsewhere classified (E34.3)",2015,3978497,,1,,0,1,"Short stature, not elsewhere classified (E34.3)"
"#Short stature, not elsewhere classified (E34.3)",2016,3945875,,1,,0,1,"Short stature, not elsewhere classified (E34.3)"
"#Short stature, not elsewhere classified (E34.3)",2017,3855500,,1,,0,1,"Short stature, not elsewhere classified (E34.3)"
"#Short stature, not elsewhere classified (E34.3)",2018,3791712,0,0,0,0,1,"Short stature, not elsewhere classified (E34.3)"
"#Short stature, not elsewhere classified (E34.3)",2019,3747540,,1,,0,1,"Short stature, not elsewhere classified (E34.3)"
"#Short stature, not elsewhere classified (E34.3)",2020,3613647,,1,,0,1,"Short stature, not elsewhere classified (E34.3)"
"#Short stature, not elsewhere classified (E34.3)",2021,3664292,0,0,0,0,1,"Short stature, not elsewhere classified (E34.3)"
"#Short stature, not elsewhere classified (E34.3)",2022,3667758,,1,,0,1,"Short stature, not elsewhere classified (E34.3)"
"#Short stature, not elsewhere classified (E34.3)",2023,3596017,,1,,0,1,"Short stature, not elsewhere classified (E34.3)"
#Nutritional deficiencies (E40-E64),2007,4316233,,1,,0,1,Nutritional deficiencies (E40-E64)
#Nutritional deficiencies (E40-E64),2008,4247726,10,0,0,1,1,Nutritional deficiencies (E40-E64)
#Nutritional deficiencies (E40-E64),2009,4130665,,1,,0,1,Nutritional deficiencies (E40-E64)
#Nutritional deficiencies (E40-E64),2010,3999386,,1,,0,1,Nutritional deficiencies (E40-E64)
#Nutritional deficiencies (E40-E64),2011,3953590,,1,,0,1,Nutritional deficiencies (E40-E64)
#Nutritional deficiencies (E40-E64),2012,3952841,,1,,0,1,Nutritional deficiencies (E40-E64)
#Nutritional deficiencies (E40-E64),2013,3932181,,1,,0,1,Nutritional deficiencies (E40-E64)
#Nutritional deficiencies (E40-E64),2014,3988076,,1,,0,1,Nutritional deficiencies (E40-E64)
#Nutritional deficiencies (E40-E64),2015,3978497,,1,,0,1,Nutritional deficiencies (E40-E64)
#Nutritional deficiencies (E40-E64),2016,3945875,,1,,0,1,Nutritional deficiencies (E40-E64)
#Nutritional deficiencies (E40-E64),2017,3855500,,1,,0,1,Nutritional deficiencies (E40-E64)
#Nutritional deficiencies (E40-E64),2018,3791712,,1,,0,1,Nutritional deficiencies (E40-E64)
#Nutritional deficiencies (E40-E64),2019,3747540,13,0,0,1,1,Nutritional deficiencies (E40-E64)
#Nutritional deficiencies (E40-E64),2020,3613647,17,0,0,1,1,Nutritional deficiencies (E40-E64)
#Nutritional deficiencies (E40-E64),2021,3664292,11,0,0,1,1,Nutritional deficiencies (E40-E64)
#Nutritional deficiencies (E40-E64),2022,3667758,13,0,0,1,1,Nutritional deficiencies (E40-E64)
#Nutritional deficiencies (E40-E64),2023,3596017,,1,,0,1,Nutritional deficiencies (E40-E64)
#Cystic fibrosis (E84),2007,4316233,11,0,0,1,1,Cystic fibrosis (E84)
#Cystic fibrosis (E84),2008,4247726,,1,,0,1,Cystic fibrosis (E84)
#Cystic fibrosis (E84),2009,4130665,,1,,0,1,Cystic fibrosis (E84)
#Cystic fibrosis (E84),2010,3999386,,1,,0,1,Cystic fibrosis (E84)
#Cystic fibrosis (E84),2011,3953590,,1,,0,1,Cystic fibrosis (E84)
#Cystic fibrosis (E84),2012,3952841,,1,,0,1,Cystic fibrosis (E84)
#Cystic fibrosis (E84),2013,3932181,,1,,0,1,Cystic fibrosis (E84)
#Cystic fibrosis (E84),2014,3988076,,1,,0,1,Cystic fibrosis (E84)
#Cystic fibrosis (E84),2015,3978497,,1,,0,1,Cystic fibrosis (E84)
#Cystic fibrosis (E84),2016,3945875,,1,,0,1,Cystic fibrosis (E84)
#Cystic fibrosis (E84),2017,3855500,,1,,0,1,Cystic fibrosis (E84)
#Cystic fibrosis (E84),2018,3791712,,1,,0,1,Cystic fibrosis (E84)
#Cystic fibrosis (E84),2019,3747540,,1,,0,1,Cystic fibrosis (E84)
#Cystic fibrosis (E84),2020,3613647,,1,,0,1,Cystic fibrosis (E84)
#Cystic fibrosis (E84),2021,3664292,,1,,0,1,Cystic fibrosis (E84)
#Cystic fibrosis (E84),2022,3667758,,1,,0,1,Cystic fibrosis (E84)
#Cystic fibrosis (E84),2023,3596017,,1,,0,1,Cystic fibrosis (E84)
"#Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)",2007,4316233,61,0,0.01,0,1,"Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)"
"#Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)",2008,4247726,76,0,0.02,0,1,"Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)"
"#Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)",2009,4130665,47,0,0.01,0,1,"Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)"
"#Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)",2010,3999386,49,0,0.01,0,1,"Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)"
"#Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)",2011,3953590,48,0,0.01,0,1,"Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)"
"#Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)",2012,3952841,38,0,0.01,0,1,"Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)"
"#Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)",2013,3932181,47,0,0.01,0,1,"Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)"
"#Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)",2014,3988076,38,0,0.01,0,1,"Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)"
"#Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)",2015,3978497,43,0,0.01,0,1,"Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)"
"#Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)",2016,3945875,57,0,0.01,0,1,"Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)"
"#Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)",2017,3855500,55,0,0.01,0,1,"Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)"
"#Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)",2018,3791712,37,0,0.01,0,1,"Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)"
"#Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)",2019,3747540,38,0,0.01,0,1,"Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)"
"#Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)",2020,3613647,30,0,0.01,0,1,"Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)"
"#Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)",2021,3664292,46,0,0.01,0,1,"Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)"
"#Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)",2022,3667758,30,0,0.01,0,1,"Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)"
"#Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)",2023,3596017,40,0,0.01,0,1,"Volume depletion, disorders of fluid, electrolyte and acid-base balance (E86-E87)"
"#Meningitis (G00,G03)",2007,4316233,81,0,0.02,0,1,"Meningitis (G00,G03)"
"#Meningitis (G00,G03)",2008,4247726,66,0,0.02,0,1,"Meningitis (G00,G03)"
"#Meningitis (G00,G03)",2009,4130665,61,0,0.01,0,1,"Meningitis (G00,G03)"
"#Meningitis (G00,G03)",2010,3999386,59,0,0.01,0,1,"Meningitis (G00,G03)"
"#Meningitis (G00,G03)",2011,3953590,58,0,0.01,0,1,"Meningitis (G00,G03)"
"#Meningitis (G00,G03)",2012,3952841,43,0,0.01,0,1,"Meningitis (G00,G03)"
"#Meningitis (G00,G03)",2013,3932181,51,0,0.01,0,1,"Meningitis (G00,G03)"
"#Meningitis (G00,G03)",2014,3988076,44,0,0.01,0,1,"Meningitis (G00,G03)"
"#Meningitis (G00,G03)",2015,3978497,51,0,0.01,0,1,"Meningitis (G00,G03)"
"#Meningitis (G00,G03)",2016,3945875,59,0,0.01,0,1,"Meningitis (G00,G03)"
"#Meningitis (G00,G03)",2017,3855500,47,0,0.01,0,1,"Meningitis (G00,G03)"
"#Meningitis (G00,G03)",2018,3791712,62,0,0.02,0,1,"Meningitis (G00,G03)"
"#Meningitis (G00,G03)",2019,3747540,39,0,0.01,0,1,"Meningitis (G00,G03)"
"#Meningitis (G00,G03)",2020,3613647,45,0,0.01,0,1,"Meningitis (G00,G03)"
"#Meningitis (G00,G03)",2021,3664292,53,0,0.01,0,1,"Meningitis (G00,G03)"
"#Meningitis (G00,G03)",2022,3667758,43,0,0.01,0,1,"Meningitis (G00,G03)"
"#Meningitis (G00,G03)",2023,3596017,60,0,0.02,0,1,"Meningitis (G00,G03)"
"#Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)",2007,4316233,13,0,0,1,1,"Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)"
"#Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)",2008,4247726,,1,,0,1,"Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)"
"#Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)",2009,4130665,12,0,0,1,1,"Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)"
"#Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)",2010,3999386,,1,,0,1,"Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)"
"#Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)",2011,3953590,0,0,0,0,1,"Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)"
"#Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)",2012,3952841,,1,,0,1,"Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)"
"#Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)",2013,3932181,,1,,0,1,"Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)"
"#Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)",2014,3988076,,1,,0,1,"Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)"
"#Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)",2015,3978497,,1,,0,1,"Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)"
"#Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)",2016,3945875,,1,,0,1,"Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)"
"#Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)",2017,3855500,,1,,0,1,"Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)"
"#Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)",2018,3791712,,1,,0,1,"Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)"
"#Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)",2019,3747540,,1,,0,1,"Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)"
"#Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)",2020,3613647,,1,,0,1,"Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)"
"#Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)",2021,3664292,0,0,0,0,1,"Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)"
"#Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)",2022,3667758,0,0,0,0,1,"Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)"
"#Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)",2023,3596017,,1,,0,1,"Infantile spinal muscular atrophy, type I (Werdnig-Hoffman) (G12.0)"
#Infantile cerebral palsy (G80),2007,4316233,11,0,0,1,1,Infantile cerebral palsy (G80)
#Infantile cerebral palsy (G80),2008,4247726,,1,,0,1,Infantile cerebral palsy (G80)
#Infantile cerebral palsy (G80),2009,4130665,,1,,0,1,Infantile cerebral palsy (G80)
#Infantile cerebral palsy (G80),2010,3999386,,1,,0,1,Infantile cerebral palsy (G80)
#Infantile cerebral palsy (G80),2011,3953590,,1,,0,1,Infantile cerebral palsy (G80)
#Infantile cerebral palsy (G80),2012,3952841,,1,,0,1,Infantile cerebral palsy (G80)
#Infantile cerebral palsy (G80),2013,3932181,,1,,0,1,Infantile cerebral palsy (G80)
#Infantile cerebral palsy (G80),2014,3988076,,1,,0,1,Infantile cerebral palsy (G80)
#Infantile cerebral palsy (G80),2015,3978497,,1,,0,1,Infantile cerebral palsy (G80)
#Infantile cerebral palsy (G80),2016,3945875,,1,,0,1,Infantile cerebral palsy (G80)
#Infantile cerebral palsy (G80),2017,3855500,,1,,0,1,Infantile cerebral palsy (G80)
#Infantile cerebral palsy (G80),2018,3791712,,1,,0,1,Infantile cerebral palsy (G80)
#Infantile cerebral palsy (G80),2019,3747540,,1,,0,1,Infantile cerebral palsy (G80)
#Infantile cerebral palsy (G80),2020,3613647,,1,,0,1,Infantile cerebral palsy (G80)
#Infantile cerebral palsy (G80),2021,3664292,,1,,0,1,Infantile cerebral palsy (G80)
#Infantile cerebral palsy (G80),2022,3667758,,1,,0,1,Infantile cerebral palsy (G80)
#Infantile cerebral palsy (G80),2023,3596017,,1,,0,1,Infantile cerebral palsy (G80)
"#Anoxic brain damage, not elsewhere classified (G93.1)",2007,4316233,64,0,0.01,0,1,"Anoxic brain damage, not elsewhere classified (G93.1)"
"#Anoxic brain damage, not elsewhere classified (G93.1)",2008,4247726,54,0,0.01,0,1,"Anoxic brain damage, not elsewhere classified (G93.1)"
"#Anoxic brain damage, not elsewhere classified (G93.1)",2009,4130665,38,0,0.01,0,1,"Anoxic brain damage, not elsewhere classified (G93.1)"
"#Anoxic brain damage, not elsewhere classified (G93.1)",2010,3999386,38,0,0.01,0,1,"Anoxic brain damage, not elsewhere classified (G93.1)"
"#Anoxic brain damage, not elsewhere classified (G93.1)",2011,3953590,47,0,0.01,0,1,"Anoxic brain damage, not elsewhere classified (G93.1)"
"#Anoxic brain damage, not elsewhere classified (G93.1)",2012,3952841,32,0,0.01,0,1,"Anoxic brain damage, not elsewhere classified (G93.1)"
"#Anoxic brain damage, not elsewhere classified (G93.1)",2013,3932181,36,0,0.01,0,1,"Anoxic brain damage, not elsewhere classified (G93.1)"
"#Anoxic brain damage, not elsewhere classified (G93.1)",2014,3988076,30,0,0.01,0,1,"Anoxic brain damage, not elsewhere classified (G93.1)"
"#Anoxic brain damage, not elsewhere classified (G93.1)",2015,3978497,50,0,0.01,0,1,"Anoxic brain damage, not elsewhere classified (G93.1)"
"#Anoxic brain damage, not elsewhere classified (G93.1)",2016,3945875,36,0,0.01,0,1,"Anoxic brain damage, not elsewhere classified (G93.1)"
"#Anoxic brain damage, not elsewhere classified (G93.1)",2017,3855500,30,0,0.01,0,1,"Anoxic brain damage, not elsewhere classified (G93.1)"
"#Anoxic brain damage, not elsewhere classified (G93.1)",2018,3791712,19,0,0.01,1,1,"Anoxic brain damage, not elsewhere classified (G93.1)"
"#Anoxic brain damage, not elsewhere classified (G93.1)",2019,3747540,24,0,0.01,0,1,"Anoxic brain damage, not elsewhere classified (G93.1)"
"#Anoxic brain damage, not elsewhere classified (G93.1)",2020,3613647,37,0,0.01,0,1,"Anoxic brain damage, not elsewhere classified (G93.1)"
"#Anoxic brain damage, not elsewhere classified (G93.1)",2021,3664292,30,0,0.01,0,1,"Anoxic brain damage, not elsewhere classified (G93.1)"
"#Anoxic brain damage, not elsewhere classified (G93.1)",2022,3667758,31,0,0.01,0,1,"Anoxic brain damage, not elsewhere classified (G93.1)"
"#Anoxic brain damage, not elsewhere classified (G93.1)",2023,3596017,21,0,0.01,0,1,"Anoxic brain damage, not elsewhere classified (G93.1)"
#Diseases of the ear and mastoid process (H60-H93),2007,4316233,,1,,0,1,Diseases of the ear and mastoid process (H60-H93)
#Diseases of the ear and mastoid process (H60-H93),2008,4247726,,1,,0,1,Diseases of the ear and mastoid process (H60-H93)
#Diseases of the ear and mastoid process (H60-H93),2009,4130665,,1,,0,1,Diseases of the ear and mastoid process (H60-H93)
#Diseases of the ear and mastoid process (H60-H93),2010,3999386,,1,,0,1,Diseases of the ear and mastoid process (H60-H93)
#Diseases of the ear and mastoid process (H60-H93),2011,3953590,,1,,0,1,Diseases of the ear and mastoid process (H60-H93)
#Diseases of the ear and mastoid process (H60-H93),2012,3952841,,1,,0,1,Diseases of the ear and mastoid process (H60-H93)
#Diseases of the ear and mastoid process (H60-H93),2013,3932181,,1,,0,1,Diseases of the ear and mastoid process (H60-H93)
#Diseases of the ear and mastoid process (H60-H93),2014,3988076,,1,,0,1,Diseases of the ear and mastoid process (H60-H93)
#Diseases of the ear and mastoid process (H60-H93),2015,3978497,,1,,0,1,Diseases of the ear and mastoid process (H60-H93)
#Diseases of the ear and mastoid process (H60-H93),2016,3945875,,1,,0,1,Diseases of the ear and mastoid process (H60-H93)
#Diseases of the ear and mastoid process (H60-H93),2017,3855500,,1,,0,1,Diseases of the ear and mastoid process (H60-H93)
#Diseases of the ear and mastoid process (H60-H93),2018,3791712,0,0,0,0,1,Diseases of the ear and mastoid process (H60-H93)
#Diseases of the ear and mastoid process (H60-H93),2019,3747540,,1,,0,1,Diseases of the ear and mastoid process (H60-H93)
#Diseases of the ear and mastoid process (H60-H93),2020,3613647,,1,,0,1,Diseases of the ear and mastoid process (H60-H93)
#Diseases of the ear and mastoid process (H60-H93),2021,3664292,,1,,0,1,Diseases of the ear and mastoid process (H60-H93)
#Diseases of the ear and mastoid process (H60-H93),2022,3667758,,1,,0,1,Diseases of the ear and mastoid process (H60-H93)
#Diseases of the ear and mastoid process (H60-H93),2023,3596017,,1,,0,1,Diseases of the ear and mastoid process (H60-H93)
#Diseases of the circulatory system (I00-I99),2007,4316233,621,0,0.14,0,1,Diseases of the circulatory system (I00-I99)
#Diseases of the circulatory system (I00-I99),2008,4247726,595,0,0.14,0,1,Diseases of the circulatory system (I00-I99)
#Diseases of the circulatory system (I00-I99),2009,4130665,582,0,0.14,0,1,Diseases of the circulatory system (I00-I99)
#Diseases of the circulatory system (I00-I99),2010,3999386,508,0,0.13,0,1,Diseases of the circulatory system (I00-I99)
#Diseases of the circulatory system (I00-I99),2011,3953590,501,0,0.13,0,1,Diseases of the circulatory system (I00-I99)
#Diseases of the circulatory system (I00-I99),2012,3952841,493,0,0.12,0,1,Diseases of the circulatory system (I00-I99)
#Diseases of the circulatory system (I00-I99),2013,3932181,457,0,0.12,0,1,Diseases of the circulatory system (I00-I99)
#Diseases of the circulatory system (I00-I99),2014,3988076,443,0,0.11,0,1,Diseases of the circulatory system (I00-I99)
#Diseases of the circulatory system (I00-I99),2015,3978497,425,0,0.11,0,1,Diseases of the circulatory system (I00-I99)
#Diseases of the circulatory system (I00-I99),2016,3945875,459,0,0.12,0,1,Diseases of the circulatory system (I00-I99)
#Diseases of the circulatory system (I00-I99),2017,3855500,447,0,0.12,0,1,Diseases of the circulatory system (I00-I99)
#Diseases of the circulatory system (I00-I99),2018,3791712,427,0,0.11,0,1,Diseases of the circulatory system (I00-I99)
#Diseases of the circulatory system (I00-I99),2019,3747540,404,0,0.11,0,1,Diseases of the circulatory system (I00-I99)
#Diseases of the circulatory system (I00-I99),2020,3613647,383,0,0.11,0,1,Diseases of the circulatory system (I00-I99)
#Diseases of the circulatory system (I00-I99),2021,3664292,399,0,0.11,0,1,Diseases of the circulatory system (I00-I99)
#Diseases of the circulatory system (I00-I99),2022,3667758,358,0,0.1,0,1,Diseases of the circulatory system (I00-I99)
#Diseases of the circulatory system (I00-I99),2023,3596017,356,0,0.1,0,1,Diseases of the circulatory system (I00-I99)
#Acute upper respiratory infections (J00-J06),2007,4316233,14,0,0,1,1,Acute upper respiratory infections (J00-J06)
#Acute upper respiratory infections (J00-J06),2008,4247726,12,0,0,1,1,Acute upper respiratory infections (J00-J06)
#Acute upper respiratory infections (J00-J06),2009,4130665,12,0,0,1,1,Acute upper respiratory infections (J00-J06)
